AZA.ST,AZN.ST,GETI-B.ST,HM-B.ST,ICA.ST,SCA-B.ST,SEB-A.ST,SSAB-A.ST
304.79892,487.074371,165.807816,237.606232,276.324554,49.707897,69.365707,24.4
296.076538,489.459656,165.715088,237.606232,276.903839,50.146461,68.465477,25.98
292.684479,488.028503,161.065491,237.606232,277.965881,49.799282,69.602615,26.059999
287.838715,490.890778,160.879059,237.606232,275.74527,49.982056,69.555237,26.09
289.29245,496.615448,162.088303,237.606232,275.648712,50.146461,69.46048,25.85
290.746185,495.661377,160.693634,237.606232,274.103912,47.423496,69.69738,25.24
291.715332,501.863068,162.274734,251.919876,278.255554,47.60627,70.976669,26.219999
291.715332,499.000763,161.530045,249.725128,276.421082,47.058041,71.260948,25.469999
290.746185,504.248383,160.879059,246.862396,276.614197,47.222534,71.545235,27.77
291.715332,509.973053,162.18103,246.862396,279.027924,47.624546,71.592621,28.379999
290.746185,509.496002,161.809189,246.862396,276.807312,47.478329,71.545235,27.389999
294.622803,515.220642,161.901901,246.862396,278.545197,47.149426,71.734756,27.34
291.230774,551.476929,161.344604,246.862396,277.193512,46.893543,70.739761,27.040001
296.561096,553.862183,161.344604,246.862396,276.421082,46.509811,71.118813,26.91
294.138214,553.385132,161.716461,244.85849,278.641754,46.418423,70.645004,26.049999
284.931244,547.660522,160.600906,239.800995,276.227997,46.436699,69.223572,24.709999
282.99295,550.045776,159.949921,237.415405,277.579681,46.418423,69.034042,24.98
284.446686,557.201599,161.995605,238.083359,279.317566,46.491531,69.69738,25.73
284.446686,564.834534,163.762131,243.617966,280.283051,46.765602,70.408096,25.74
287.354156,563.40332,164.133987,243.999664,278.062439,46.436699,71.02404,26.5
295.107361,556.247498,167.109772,250.679367,282.407166,47.112873,72.729759,26.5
298.49942,548.614624,164.97139,251.156494,277.965881,46.38187,72.824524,26.110001
296.561096,551.332581,166.179657,260.412598,279.221039,46.674213,73.393089,26.049999
294.622803,546.97998,165.528671,259.172119,278.641754,46.783882,73.345711,25.91
293.169067,550.365295,166.924332,264.706696,281.152039,46.820435,74.056427,26.18
291.715332,546.97998,164.133987,260.698914,277.579681,46.217373,73.819527,26.32
294.138214,543.594543,161.901901,255.164291,289.165619,46.071152,73.393089,25.57
296.076538,542.627319,163.111145,258.027008,296.213715,46.107708,73.724762,26.16
293.169067,541.660095,162.274734,257.35907,291.482819,45.723972,73.345711,26.200001
292.684479,547.463562,155.857605,255.83226,292.641418,45.522923,73.10881,26.02
297.045685,547.947205,157.252289,259.172119,293.027588,45.760529,74.672379,26.799999
300.437714,552.299805,156.880432,258.122437,290.517303,49.123108,76.093811,26.92
304.79892,544.078186,155.206619,256.213959,290.613861,48.794117,75.620003,26.51
307.221802,540.69281,156.136734,250.297653,290.227661,48.721008,76.520233,26.73
304.314331,544.078186,156.508575,249.915955,288.586334,48.282444,76.425476,26.16
303.829773,548.914429,155.299332,250.583923,286.84845,48.666176,78.46286,26.09
304.314331,543.110901,155.299332,249.057144,282.793365,48.081394,79.315712,25.469999
302.376038,538.274658,154.370193,249.915955,281.731293,48.008373,79.078804,25.469999
317.882507,554.717896,155.950317,252.778687,285.30365,49.378994,80.358093,26.129999
322.243683,548.914429,156.323166,253.542084,285.496765,49.232773,79.97905,26.780001
322.243683,545.04541,156.695007,255.927704,284.14505,49.232773,79.931664,26.780001
322.243683,538.274658,155.764877,255.83226,283.565765,49.232773,80.310715,26.780001
328.058594,535.856567,155.206619,256.404816,279.993439,49.196217,81.447853,26.43
326.1203,532.954773,154.09108,252.874115,276.614197,47.862152,81.495239,26.48
318.367065,538.758301,152.602676,249.820526,275.552155,47.843876,80.784523,26.48
323.21283,536.34021,152.230835,248.675446,275.74527,47.423496,79.931664,25.08
323.697418,543.110901,154.648346,247.339523,275.841797,47.478329,79.884285,24.629999
326.604889,548.430847,156.229462,236.747437,277.965881,47.862152,79.884285,24.219999
327.574036,560.037781,156.044022,234.457245,275.35907,47.386944,79.884285,23.540001
325.635712,556.168823,156.229462,236.270309,282.407166,47.661102,80.500237,23.540001
323.21283,557.61969,156.044022,234.743515,278.738281,47.496605,80.452858,23.25
321.274536,554.717896,154.276489,235.506912,276.614197,47.25909,81.400475,23.360001
325.151154,564.390442,157.625122,238.942184,279.510681,48.209335,81.637383,24.48
323.697418,562.455933,156.323166,237.12912,277.193512,48.081394,81.353088,24.34
327.089447,554.234375,153.068237,233.312149,274.876312,47.770767,80.026421,24.110001
321.759094,556.168823,152.881805,235.602325,275.74527,47.916985,80.121193,23.940001
322.728271,561.005066,153.625519,236.365723,271.690155,46.875267,80.121193,23.92
327.089447,547.947205,153.068237,237.701675,272.848785,46.473255,81.163574,25.120001
328.543182,548.430847,154.648346,230.926559,273.524597,46.56464,81.684753,25.120001
331.935211,544.561829,154.648346,230.926559,274.007355,46.674213,82.442856,25.280001
339.688446,543.594543,155.206619,236.079437,275.455597,47.533161,83.295715,25.280001
343.080505,542.143738,153.719223,238.2742,273.04184,46.473255,83.769524,25.700001
338.234711,539.241943,152.881805,238.942184,271.786713,46.052876,83.769524,25.549999
338.234711,536.823853,153.904648,234.266388,268.310944,45.522923,84.622383,25.549999
342.111328,538.274658,153.719223,239.896423,271.497101,45.815361,84.622383,27.200001
340.657623,534.405701,151.300705,239.705566,267.635101,46.071152,84.71714,26.709999
343.080505,524.733215,147.581223,243.04541,266.090302,46.290482,84.71714,27.07
328.543182,523.282288,147.581223,240.946091,262.517975,46.034599,83.722137,27.07
327.574036,523.282288,146.651108,246.671539,265.897186,46.253929,84.71714,27.07
327.574036,524.733215,145.720978,241.709488,263.290375,46.217373,84.29071,27.07
335.327271,533.438416,154.834778,244.85849,264.835144,46.637661,85.664764,28.040001
333.388947,528.602173,149.813309,243.808807,271.497101,46.966652,85.664764,28.040001
334.358124,530.536682,144.047165,247.244095,269.759186,46.747326,85.14357,28.52
336.296417,529.085815,143.582596,247.912048,270.145355,46.619385,87.180946,29.23
336.296417,519.41333,142.373337,245.335602,267.731628,46.034599,87.607376,29.389999
345.018799,513.126221,141.071365,243.04541,266.090302,46.089432,87.607376,28.969999
339.203888,511.191681,140.048538,242.663727,265.704132,45.723972,87.370468,28.809999
331.935211,502.002838,139.583969,243.904251,266.959259,46.966652,87.275711,29.040001
331.935211,497.650177,139.863113,245.240173,269.179871,47.149426,87.275711,28.360001
330.966064,495.715698,137.631012,242.472885,270.821228,46.765602,86.375473,28.629999
324.182007,485.075958,135.770782,242.282013,266.379944,46.911823,85.475235,28.629999
322.243683,486.526794,135.213486,239.323883,265.124817,46.56464,84.006424,28.16
322.243683,484.108673,138.37471,243.808807,264.062775,46.473255,84.006424,28.16
316.428772,483.52832,134.934357,240.946091,261.16629,46.125984,84.006424,28.16
320.305389,486.526794,137.351883,243.713379,265.511017,46.272202,84.006424,28.42
322.728271,487.977692,136.608185,246.289841,267.345428,46.400143,84.006424,28.42
329.027771,504.420959,136.887314,243.904251,277.579681,44.974693,87.086189,30.85
334.842682,492.813934,135.491638,237.987946,269.855743,44.060917,87.939049,31.65
340.657623,486.526794,134.190659,239.228455,264.738617,44.097469,87.607376,31.540001
350.83374,488.461304,132.143997,240.087265,261.16629,42.964455,87.607376,34.52
348.895416,487.977692,134.096954,251.538177,263.580017,43.969528,88.270714,34.52
349.380005,488.461304,135.027084,248.198334,265.221375,44.097469,87.654762,32.950001
349.864563,488.461304,134.840652,256.023102,265.414459,44.44474,87.891663,33.07
354.225769,485.075958,135.864487,258.027008,265.511017,44.956417,88.033806,33.07
358.586945,486.526794,135.770782,256.786499,264.931702,44.883308,88.033806,34.279999
359.071533,474.82309,134.468796,256.023102,265.124817,44.77364,89.076187,36.419998
350.349152,470.760651,133.817825,256.404816,264.25589,44.609146,88.175949,36.549999
346.472534,474.532928,134.655228,257.93158,264.448944,44.609146,88.175949,36.549999
345.018799,483.625061,136.142624,259.267548,268.986786,44.901581,88.128571,35.91
345.018799,477.241211,134.376083,255.641403,265.414459,44.8102,88.128571,35.91
345.503387,479.369171,134.004242,255.736832,263.676575,44.627422,88.128571,35.91
339.203888,470.277008,131.12117,255.641403,264.062775,44.956417,88.128571,35.91
340.173035,466.311279,129.540054,253.923782,259.911163,43.54924,88.128571,35.91
337.750153,463.893158,129.540054,251.633606,259.331848,43.54924,86.328094,35.91
343.565063,461.475037,128.238098,254.973465,259.524933,43.585796,86.328094,35.91
348.895416,460.02417,131.586716,253.351242,259.718048,43.658905,86.328094,36.810001
352.287445,451.60907,131.214859,255.545975,259.718048,43.677181,86.328094,36.810001
356.648651,463.893158,132.515854,258.50412,264.931702,43.841679,86.328094,36.810001
358.586945,485.55954,132.609558,263.27536,267.635101,45.212299,86.328094,36.810001
351.318298,480.239685,133.91153,261.557709,265.124817,45.650864,86.328094,36.810001
355.194916,490.395813,136.329041,263.370789,267.731628,46.454979,86.328094,38.110001
363.432739,490.395813,135.398926,258.694977,264.835144,46.655941,92.866661,37.869999
364.886444,502.48642,138.189285,248.007477,263.193817,46.454979,94.288094,37.5
366.340179,504.904572,137.444595,246.480682,261.842133,46.509811,93.719521,37.900002
366.824768,493.297577,135.585342,247.053238,263.290375,47.40522,92.061188,36.43
370.216797,491.363037,135.398926,244.285934,262.035217,46.820435,92.203331,35.98
369.732239,482.851288,133.353256,240.755249,262.807648,46.58292,91.539993,36.080002
362.463562,482.270935,135.770782,242.091171,263.676575,46.400143,91.587379,35.029999
369.732239,486.526794,136.887314,242.1866,266.090302,46.674213,91.445236,35.48
364.886444,488.461304,138.095581,243.617966,267.248871,46.765602,91.966431,35.490002
359.556122,487.977692,137.817429,244.476807,266.476501,46.400143,91.208328,35.639999
355.194916,484.592316,138.281998,242.663727,267.152374,46.56464,90.687134,34.369999
357.617798,480.820038,135.864487,241.804901,268.310944,47.021484,90.544998,34.580002
356.164063,485.075958,138.002869,241.995773,269.662628,46.893543,91.587379,35
363.917297,488.461304,137.817429,240.087265,267.924744,46.619385,93.719521,35.59
370.507538,491.363037,139.025711,235.602325,269.952301,46.36359,93.008812,34.970001
387.564667,495.232056,139.212112,233.980118,269.952301,46.345314,92.914047,34.599998
379.908356,496.682922,137.817429,234.934372,267.924744,46.418423,90.260712,33.919998
376.903961,502.48642,137.538284,232.548752,267.345428,46.345314,89.692139,35
376.031738,495.232056,138.467422,232.167068,267.248871,46.36359,89.88166,35
373.99649,487.977692,144.512726,232.167068,265.897186,46.016323,89.739517,33.740002
376.031738,491.363037,146.279236,232.167068,270.72467,46.36359,91.824287,34.57
373.608856,485.075958,145.163696,231.785355,270.145355,46.290482,91.113571,34.290001
374.868744,489.912201,144.233582,231.785355,271.11087,45.979767,90.49762,33.32
369.926056,492.813934,144.884567,231.785355,271.593597,45.870193,91.492622,33.75
380.29599,486.526794,143.303452,231.785355,272.559113,45.723972,91.492622,33.529999
382.331238,466.117828,144.605423,231.785355,269.662628,45.961491,92.487617,33.849998
383.009644,461.378296,142.001495,223.865173,268.310944,45.723972,91.350471,33.950001
389.212219,457.509308,142.652481,224.246857,268.310944,45.961491,91.871658,36.18
387.661591,466.60144,144.233582,229.208908,269.469543,46.235649,93.103569,37.139999
391.538177,470.470459,134.655228,224.246857,271.400543,47.569714,94.003807,36.099998
388.049225,462.345581,131.679443,223.483459,271.303986,47.807323,93.48262,37.18
383.688049,461.281586,130.749313,225.964493,270.531586,47.423496,92.866661,35.91
388.146149,455.187897,131.493011,238.560471,275.841797,48.063114,93.103569,35.939999
396.287048,461.668488,131.493011,234.648087,276.807312,48.428661,95.614761,36.560001
395.899384,459.056915,131.028458,234.838943,277.483124,49.854115,96.941429,37.18
396.965454,468.63266,132.051285,234.170959,276.614197,49.579956,97.889046,37.200001
392.507355,472.501678,131.028458,231.785355,276.903839,49.305885,97.036186,37.380001
392.507355,481.593842,132.143997,230.640274,277.096954,49.835835,96.657143,37.580002
389.696808,485.075958,134.934357,232.548752,277.965881,49.835835,96.7519,36.950001
387.661591,498.617432,136.049911,234.838943,280.958923,49.908947,97.604759,37.23
386.692413,503.937317,136.142624,235.697754,277.386566,49.433735,98.078568,38.360001
386.207855,508.77356,136.421768,235.697754,278.545197,49.397179,97.98381,40.130001
387.661591,505.388184,135.770782,235.697754,276.710754,49.196217,97.98381,39.689999
389.309143,510.708038,135.67807,235.697754,278.931366,49.397179,97.98381,39
387.661591,507.282898,135.585342,235.697754,279.414124,49.32407,99.120949,38.43
385.723267,513.274414,135.864487,235.697754,282.310608,50.000332,99.120949,37.23
383.784973,513.773743,135.864487,232.64418,282.503723,49.52512,98.741898,37.310001
384.851044,516.76947,137.351883,234.934372,283.75885,50.000332,98.83667,37.93
388.727661,516.76947,138.095581,233.121307,285.014008,50.347511,98.078568,37.689999
389.987549,524.758179,138.746567,234.838943,285.593292,50.822632,98.83667,36.830002
386.498566,524.758179,138.653854,227.5867,281.924408,50.676506,98.173332,36.400002
387.855408,524.258911,138.932983,226.155334,281.538239,50.63995,97.889046,36.27
383.784973,527.753967,142.467041,227.682129,283.083008,50.694778,97.889046,35.73
385.626343,526.256104,142.93161,228.922638,285.979492,51.261288,99.5,37.349998
382.331238,533.246216,143.769012,226.823303,286.46225,50.548565,99.026184,36.41
359.749969,534.244812,144.233582,226.632462,284.048523,50.530285,98.457619,36.32
342.983582,531.748291,142.467041,226.632462,284.91745,50.566837,98.362854,36.32
336.490265,524.758179,141.722351,229.018051,286.84845,50.274403,97.98381,35.700001
339.397736,529.75116,141.908768,229.686035,285.400208,50.146461,98.362854,35.990002
344.049652,529.75116,143.769012,230.449417,286.46225,50.786079,99.594757,35.080002
340.269958,528.253235,143.769012,230.640274,290.034576,52.13842,100.16333,35.049999
344.534241,532.24762,145.163696,233.693848,290.710419,51.99229,100.352859,36.09
345.30954,534.74408,145.256424,235.220642,287.813934,52.065399,99.594757,35.720001
338.913147,537.739868,145.349136,223.292618,287.23465,51.846073,99.594757,36.52
339.979187,537.24054,145.256424,220.716171,285.496765,52.248089,100.16333,36.52
340.560699,539.237732,145.163696,219.857346,288.875977,52.540524,100.826668,38.02
338.234711,540.236328,146.093826,218.044281,291.289734,52.650188,100.731903,37.84
329.899994,535.243347,144.698135,218.330566,291.772461,52.37603,100.447617,36.419998
337.700012,538.239136,143.675308,216.899185,288.39325,52.35775,100.258095,36.279999
335.600006,553.217957,145.720978,222.24295,289.744934,53.143585,99.784286,36.080002
332.5,548.225037,144.884567,222.338379,289.648376,52.851151,99.026184,35.459999
332.799988,554.216553,145.163696,222.338379,291.000061,52.485691,99.026184,34.09
331.700012,551.220764,143.489883,222.338379,291.000061,52.211533,99.5,34.09
332.299988,553.717285,144.419998,222.338379,291.579376,52.485691,99.5,34.09
333.5,554.216553,145.854004,222.338379,291.193176,52.485691,99.199997,35.419998
336.899994,557.212341,148.210999,222.338379,295.24823,52.814594,99.199997,35.419998
338,555.714417,145.947998,222.338379,292.931061,52.101959,98.699997,35.959999
352.899994,560.208069,144.628006,222.338379,292.834503,51.955738,97.800003,35.799999
348.100006,550.222229,143.779999,222.338379,293.413788,51.6633,97.800003,35.799999
343.799988,546.227844,144.628006,209.074417,293.606903,56.663799,97.800003,36.360001
344.299988,545.728577,146.042007,208.311005,293.799988,56.847401,97.800003,36.25
345.899994,541.234924,149.059006,209.4561,293.5,57.092201,97.800003,36.25
347.100006,542.233521,148.117004,208.883545,294.399994,56.6026,97.800003,35.23
348.899994,541.234924,149.341995,209.646957,296.5,56.745399,98.449997,34.580002
349.600006,539.237732,149.341995,208.692719,295.100006,61.151299,97.599998,34.25
353.299988,534.244812,149.341995,208.501862,296.399994,58.703602,97.599998,33.490002
360.899994,535.243347,150.001999,207.547623,299.600006,59.621498,97.949997,34.900002
355.299988,534.74408,149.625,206.49794,300,59.621498,98.199997,35.439999
353.100006,534.244812,146.608002,207.165939,300,59.5807,98.199997,38.299999
353.799988,535.742676,147.550995,211.078308,300,60.172199,101.599998,38.689999
351.899994,535.742676,158.582001,210.601196,299.299988,59.315498,101.800003,40.099998
353,536.741272,160.184998,209.933228,301.5,59.601101,100.800003,39.759998
351.100006,542.732788,161.598999,209.074417,302.600006,60.7229,100.5,38.150002
355.600006,539.737,163.201996,209.360672,302.399994,59.845798,102,38.619999
359.600006,537.739868,165.087006,207.261353,308.5,59.927399,102.5,38.009998
356.899994,537.739868,166.218994,208.120178,306,59.539902,104,36.849998
356,538.738403,168.386993,203.444382,306.899994,60.0294,105.199997,36.200001
358.399994,533.246216,167.727005,203.444382,306.5,60.4781,105.599998,37.240002
352.299988,534.74408,166.878998,209.16983,307.600006,60.233398,105.199997,36.700001
358.399994,547.725708,169.423996,209.16983,308.5,60.519001,106.5,37.779999
368.200012,551.220764,169.141006,206.78421,310.100006,60.233398,107,37.299999
362.899994,549.7229,166.783997,206.78421,307.200012,60.376202,106.099998,37.110001
365.100006,592.162903,169.613007,213.423203,307.5,61.130901,106.699997,36.32
364.399994,598.653748,168.764008,214.204239,307.899994,61.2328,106.400002,36.73
365.899994,604.145996,168.953003,214.008987,309.399994,61.702,106.099998,36.77
357.899994,600.151611,166.406998,213.911362,308,61.334801,104.900002,35.810001
355.799988,593.161499,166.690002,213.130295,307.700012,61.192101,104.099998,35.459999
359.5,590.665039,167.444,216.449783,312,61.2328,105.199997,35.75
361.5,589.167175,169.046997,221.624268,314.399994,61.2533,104.599998,36.66
362.5,589.167175,170.556,221.624268,314.399994,62.252701,105.699997,37.080002
367.600006,591.663635,169.800995,221.624268,314.799988,62.048801,105.400002,37.380001
369.899994,588.667847,171.781006,221.624268,315.600006,61.804001,105.400002,36.900002
365.700012,589.167175,170.649994,221.624268,313.399994,61.824402,105.199997,36.849998
364.100006,592.162903,170.837997,221.624268,314.200012,62.7015,105.300003,36.549999
362.700012,593.660767,170.556,221.624268,313.200012,62.558701,104.800003,35.470001
364.5,602.148804,171.686996,221.624268,313.899994,61.967201,104.5,35.740002
371.100006,603.1474,173.477997,213.423203,315.299988,61.8652,104.5,35.779999
368.5,603.1474,171.309998,213.423203,315.200012,62.1507,104.5,35.369999
368.5,603.1474,171.309998,213.423203,315.200012,62.1507,104.5,35.369999
372.299988,603.1474,172.817993,213.423203,318.200012,60.988098,104.5,36.099998
365.899994,606.143127,172.158005,213.423203,316.399994,61.599998,105.599998,36.549999
368.200012,601.150208,172.158005,213.423203,317.600006,61.620399,105.900002,37.889999
356.299988,594.160095,170.744003,213.423203,315.899994,61.620399,105.099998,38.360001
360.600006,591.164307,173.100998,213.423203,319.100006,61.620399,105.099998,38.93
359.899994,595.657959,163.766998,213.423203,318.100006,61.620399,104.199997,38.130001
359,597.155823,164.522003,213.423203,315,61.620399,104.099998,38.130001
364,595.158691,167.067001,196.630508,316.799988,64.5,104.599998,36.529999
368.700012,601.649475,162.070007,197.899734,319.799988,65,106.599998,37.779999
366.899994,609.138916,161.033005,197.704468,320.5,64.300003,105.800003,36.549999
362.899994,606.642456,161.315994,196.23999,316.700012,65.050003,104.400002,37.23
358,618.126221,163.013,198.680786,316.200012,64.75,104.400002,37.900002
358,618.126221,163.013,198.680786,316.200012,64.75,104.400002,37.900002
356.700012,611.136108,161.882004,199.461838,315.799988,64.650002,104.400002,37.939999
356,598.653748,159.996002,195.947098,312.700012,64.300003,104.400002,37.939999
358.100006,589.666443,157.921997,199.754745,313.299988,64.449997,104.400002,39
369.100006,578.182678,154.998993,205.222122,309,63.5,103.400002,38.360001
367.899994,571.192566,155.470993,204.929214,313.600006,63.75,101.900002,38.360001
370,574.687622,155.470993,209.517929,310.299988,64.800003,104.300003,39.630001
370,573.189758,154.244995,205.124496,311.899994,64.050003,104.699997,39.91
370.200012,577.184082,155.565002,207.85817,312.399994,64.199997,104.699997,39.91
368,567.198181,153.585007,208.541611,308.5,64.099998,104.099998,39.91
373.600006,565.700317,154.716003,207.85817,310.399994,64.400002,104.099998,39.59
375.600006,566.199585,155.376007,203.562378,311,64.800003,103.800003,39.59
372.200012,558.710205,154.244995,202.781326,311.299988,64.699997,103.800003,39.59
378,570.19397,156.979004,202.976578,316.700012,65,105.5,39.59
346.5,549.223633,156.695999,206.198441,315.799988,64.650002,105.5,41.509998
351.299988,551.220764,156.979004,206.198441,315.299988,64.75,107.400002,42.220001
347,554.71582,142.837006,212.642136,317.899994,64.849998,107.400002,42.220001
338.299988,554.71582,139.253998,212.153976,317.899994,64.699997,105.199997,42.68
338.100006,554.71582,139.065994,213.325562,321.799988,65.050003,105.199997,42.68
333.399994,554.71582,137.557007,214.692398,323,64.699997,104.099998,41.48
333.600006,558.210876,136.330994,213.71608,323.700012,64.199997,103.400002,42.419998
329.799988,551.220764,135.199997,208.248703,320.700012,65.349998,102.599998,42.150002
336.700012,550.721497,134.350998,206.588974,319.799988,65.349998,103.099998,42.959999
336.299988,554.71582,135.576996,208.834488,322.299988,66.75,103.300003,42.959999
336.799988,471.133972,133.880005,209.420288,323.700012,67.099998,104.300003,42.200001
333,480.720428,131.994003,208.248703,321,66.25,103.300003,42.200001
333.100006,492.603638,132.182999,205.515015,323.600006,66.849998,103.300003,40.790001
334.600006,487.510864,133.220001,211.958725,327.399994,66.449997,103.800003,40.720001
337.700012,488.109985,132.748993,219.476364,331,68,103.800003,40.720001
340,490.306885,133.031998,217.230835,332.5,68.550003,103.300003,40.720001
344.100006,489.108582,133.313995,218.597672,335.200012,69.400002,104,40.77
342.700012,488.209869,132.559998,219.085831,334.299988,69.550003,104.400002,41.919998
341,491.205627,135.671005,216.742676,336.100006,70.849998,104.699997,41.98
339.600006,487.411011,136.237,216.352158,339.100006,69.75,104.099998,41.189999
332.700012,476.299988,133.880005,214.692398,335.200012,68.949997,102.800003,40.59
327.399994,471,133.690994,212.153976,330.700012,68.650002,101.5,39.419998
335.200012,472.5,136.330994,212.153976,328.200012,68.650002,102.599998,39.970001
330,470.299988,136.237,212.153976,329.299988,68.650002,102.800003,39.25
335.100006,472.5,135.483002,212.153976,308,68.349998,103.599998,39.689999
328.700012,475.299988,136.330994,212.153976,308,68.349998,102.199997,39.689999
325,471.100006,134.539993,212.153976,308.200012,68.349998,102.099998,39.41
343,466.700012,134.822998,203.17186,309.200012,68.25,101.599998,39.130001
333.299988,468.5,135.953995,204.831589,315.600006,68,102.400002,40.18
330,470.799988,135.199997,201.707382,315.799988,67.949997,102.400002,39.630001
325,474.299988,140.699997,202.976578,317.5,68.550003,102.099998,39.68
331.399994,471.100006,141,201.219223,315.399994,67.349998,102.300003,40.130001
331.100006,469.100006,141.699997,200.535782,314.600006,65.150002,102.400002,39.73
333.899994,466.299988,141.399994,198.094986,312.100006,65.150002,101.699997,38.919998
332.899994,466.200012,142.199997,198.094986,316.399994,65.150002,102.900002,39.259998
332.700012,472.100006,147.600006,198.094986,316.799988,65.150002,103.400002,40.349998
332.5,481.600006,146.600006,198.094986,317.899994,65.150002,103.099998,40.91
330.100006,479.600006,144.600006,198.094986,319.200012,65.150002,101.900002,40.400002
331.600006,480.799988,144.300003,198.094986,318.600006,65.150002,100.900002,40.209999
331.5,483.200012,142.899994,198.094986,315.700012,64.550003,100.099998,40.099998
333.299988,503,145.699997,198.094986,318.5,64.550003,100.199997,40.830002
330.100006,506.5,144.5,198.094986,317.200012,64.550003,100.199997,41.360001
332,521.5,149.5,202.976578,318.200012,64.949997,101.699997,41.889999
333.799988,527,150,204.929214,321.600006,64.800003,102.5,41.5
336,522.5,150.699997,204.34343,321,64.449997,102.800003,40.759998
334.299988,522,151.899994,208.346329,322.100006,64,102.800003,40.169998
330.200012,516.5,151.699997,211.861084,319.700012,64.800003,101.800003,39.610001
332,514.5,152,209.615555,321.200012,64.599998,101.800003,39.080002
341,521,151.100006,208.541611,322.5,64.900002,101.900002,38.990002
339.399994,519.5,151.800003,213.813721,319.799988,65.300003,102.300003,39.299999
340.899994,522.5,153.5,213.130295,319.399994,66.25,103.699997,38.959999
340.299988,534,152,213.813721,319.399994,66.900002,104.099998,38.560001
343.200012,541.5,151.300003,217.230835,320.200012,67.550003,103.800003,38.009998
340.5,541,150,215.571091,320.299988,68.199997,104.199997,37.57
343,541,149.5,217.133194,305.600006,69.099998,106.400002,37.950001
340.600006,544.5,147.899994,206.100815,305.600006,68.5,106.400002,38.25
341.200012,547.5,152.699997,206.003174,306.100006,69,107.300003,39.240002
345.899994,555.5,155.5,206.393692,305.899994,69.349998,106.400002,39.400002
340.100006,554,157.899994,209.517929,309.100006,69.699997,106.900002,39.400002
337.5,555,159.300003,212.153976,307.100006,70,106.300003,39.560001
338.799988,552.5,158.600006,212.54451,307.700012,71.199997,106.5,40
339.5,552.5,158.600006,212.54451,307.100006,71.199997,106.5,40
338.299988,558,158.600006,212.54451,308.200012,71.199997,106.5,40
336.100006,559,158.600006,212.54451,309.899994,71.199997,106.5,40
330.899994,555.5,158.600006,212.54451,310.700012,71.199997,106.5,40
328.799988,557,158.600006,212.54451,308.799988,71.199997,106.5,40
331.600006,560.5,158.600006,212.54451,310.600006,71.199997,106.5,40
326.5,563,158.600006,212.54451,308.5,71.199997,106.5,40
324.899994,564.5,158.600006,212.54451,307.899994,71.199997,106.5,40
324.700012,564.5,158.600006,212.54451,307.600006,71.199997,106.5,40
301.5,564,158.600006,212.54451,311.700012,71.199997,106.5,40
306.5,564,158,211.958725,313.299988,72.449997,105.300003,41.029999
305,564.5,158.800003,209.420288,313.200012,72.800003,104.800003,41.799999
307.299988,556,157.100006,209.322647,309.200012,73.400002,104,41.849998
312,560,158.100006,208.834488,308.299988,73.849998,102,41.380001
315,562,164.199997,209.127396,313,75.400002,102.199997,40.830002
315.299988,560,165.899994,210.884766,313.799988,76.150002,102.5,40.599998
316.5,561.5,164.399994,212.251602,313.5,76.849998,102.5,41.029999
315.5,568,164.800003,205.222122,308.799988,78.599998,103.199997,41.099998
327.700012,581,161,202.488419,307.899994,79.25,103,42.669998
333.200012,573,161.199997,203.367111,309.399994,79.400002,103.400002,42.599998
335,574.5,162.699997,204.538696,309.899994,80.199997,102.900002,42.52
328.5,575,163.5,204.050537,310,79.849998,103,42.360001
325,564,163.600006,199.852371,310,79.5,104.099998,42.189999
322.799988,557.5,160.5,199.949997,311.899994,79.349998,104,42.02
320.899994,555,158.899994,199.071304,310.600006,78.25,103.300003,41.209999
321,546.5,147,199.949997,297.399994,77.900002,102.900002,40.869999
320.299988,550,152.699997,201.5,297.600006,78.050003,102.699997,39.900002
323.299988,555,152.399994,202.699997,298.399994,78.699997,101.599998,39.099998
328.100006,562,152.899994,202,298.100006,78.699997,101,39.380001
332,563,154.399994,202.600006,299.399994,79.449997,101,39.560001
326.399994,562,154.399994,202.600006,297.600006,79.449997,101,39.560001
328.700012,565,154.399994,202.600006,298.5,79.449997,101,39.560001
334.5,570,154.399994,202.600006,301.299988,79.449997,101,39.560001
338.299988,565.5,154.399994,202.600006,301.200012,79.449997,101,39.560001
336,560.5,154.399994,202.600006,300.5,79.449997,101,39.560001
335.100006,557.5,154.399994,202.600006,299.399994,79.449997,101,39.560001
333.299988,558,154.399994,202.600006,296.899994,79.449997,101,39.560001
340.100006,557,152.699997,194.199997,301.600006,81.099998,98.099998,38.93
349,558.5,152.600006,194.800003,301.600006,80.800003,98.800003,39.48
352.899994,549,150.600006,197.100006,302.799988,81.650002,99.400002,39.369999
349.899994,546.5,149.600006,195.399994,301.100006,80.599998,97.949997,39
344.700012,546,151.600006,196.199997,303.899994,81.75,99.449997,40.009998
346.5,544.5,148.699997,197.100006,303.899994,82.25,98.599998,39.619999
347.799988,541,146.399994,197.600006,305.299988,81.849998,97.199997,40.52
344.799988,542,121.800003,196.699997,305.700012,81.900002,97.75,40.650002
346.899994,550.5,124.300003,198.300003,304.100006,81.25,99.400002,40.68
352.299988,558,123.699997,199.600006,307,81.25,99.849998,41.73
352.5,562,125.099998,199.699997,306.799988,81.75,99.949997,42.450001
351.799988,563,123.800003,202.5,307,82.199997,99.699997,42.57
